com.samsung.health.sleep_stage,6302031,7
create_sh_ver,start_time,sleep_id,custom,modify_sh_ver,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
,2023-08-17 08:10:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.315,2023-08-17 13:11:58.315,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 08:11:00.000,b2e17597-ad79-4344-86f0-24a29e704837,
,2023-08-17 08:11:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.315,2023-08-17 13:11:58.315,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 08:16:00.000,aa4ec0b2-6f7b-45a5-aefb-6866ac68b576,
,2023-08-17 08:16:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.315,2023-08-17 13:11:58.315,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 08:30:00.000,df5e93e8-f895-4f0d-a082-d881025a6a67,
,2023-08-17 08:30:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.315,2023-08-17 13:11:58.315,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 08:38:00.000,daa99ccb-f5f1-4d3e-93ae-eb7f049f194a,
,2023-08-17 08:38:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.315,2023-08-17 13:11:58.315,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 08:50:00.000,99d42ef2-1889-481b-8604-ea9d10884d17,
,2023-08-17 08:50:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.316,2023-08-17 13:11:58.316,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 08:51:00.000,afe31880-f33c-4222-847f-751fe2c2cb6c,
,2023-08-17 08:51:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.316,2023-08-17 13:11:58.316,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:01:00.000,aea42844-1e05-4e9f-9b90-99a529ae32a8,
,2023-08-17 09:01:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.316,2023-08-17 13:11:58.316,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:02:00.000,55689aea-5195-46c9-a27b-f9b16380f6c7,
,2023-08-17 09:02:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.316,2023-08-17 13:11:58.316,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:15:00.000,db274d3b-a6ca-4344-a54e-c01c95af0629,
,2023-08-17 09:15:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.317,2023-08-17 13:11:58.317,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:16:00.000,00b3e750-504f-43ca-af58-3388d4006231,
,2023-08-17 09:16:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.317,2023-08-17 13:11:58.317,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:18:00.000,8df17b0a-7414-4873-8c96-0fca9a839dc3,
,2023-08-17 09:18:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.317,2023-08-17 13:11:58.317,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:19:00.000,93df8933-db9e-4ce8-98e3-39d9d94400f4,
,2023-08-17 09:19:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.318,2023-08-17 13:11:58.318,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:21:00.000,5a2ba7c1-113d-4775-ad37-04113f6293f3,
,2023-08-17 09:21:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.318,2023-08-17 13:11:58.318,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:33:00.000,e55cdcbe-cc0b-42a0-afb3-3b2446f58e3b,
,2023-08-17 09:33:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.318,2023-08-17 13:11:58.318,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 09:34:00.000,b726f307-3f9e-46f0-a3ad-d1e69eaa40bd,
,2023-08-17 09:34:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.318,2023-08-17 13:11:58.318,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 10:06:00.000,8b0a5c79-8f9d-435d-8b02-df4657ec7aa8,
,2023-08-17 10:06:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.318,2023-08-17 13:11:58.318,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 10:07:00.000,bba66263-8a8c-448b-a2a5-e56882d54f88,
,2023-08-17 10:07:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.319,2023-08-17 13:11:58.319,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 10:20:00.000,09cd1b79-2e5c-4259-ab5e-85d6e871c709,
,2023-08-17 10:20:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.324,2023-08-17 13:11:58.324,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 10:37:00.000,c5dc2934-43a4-4f64-99f4-c9af40746ad9,
,2023-08-17 10:37:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.324,2023-08-17 13:11:58.324,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 10:53:00.000,84a22a45-4ca8-46f2-9590-5307490c785b,
,2023-08-17 10:53:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.324,2023-08-17 13:11:58.324,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 10:54:00.000,559c52a0-4e23-468d-8063-8e11b779f830,
,2023-08-17 10:54:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.324,2023-08-17 13:11:58.324,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:13:00.000,1adb6e78-6de7-495b-b05e-01b2be0b0728,
,2023-08-17 11:13:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.324,2023-08-17 13:11:58.324,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:14:00.000,4c485c3f-1be6-48bc-b42e-05025256a507,
,2023-08-17 11:14:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.325,2023-08-17 13:11:58.325,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:19:00.000,52d8cc10-7612-4e40-8767-b996748883ae,
,2023-08-17 11:19:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.325,2023-08-17 13:11:58.325,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:20:00.000,fba9345a-0e55-47c1-b8eb-8eefad773a1c,
,2023-08-17 11:20:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.325,2023-08-17 13:11:58.325,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:29:00.000,35b06562-b966-4ec7-b5a7-8173c11fbd86,
,2023-08-17 11:29:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.325,2023-08-17 13:11:58.325,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:31:00.000,308c9540-1ba0-400c-9b9c-10dd4576cd8f,
,2023-08-17 11:31:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.326,2023-08-17 13:11:58.326,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:37:00.000,d9e72d92-85c6-4add-9255-f5de906bc108,
,2023-08-17 11:37:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.326,2023-08-17 13:11:58.326,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:38:00.000,e4fd5f36-5c1f-4507-adfd-6067555b8abd,
,2023-08-17 11:38:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.326,2023-08-17 13:11:58.326,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 11:41:00.000,99a5adc9-8f66-412f-89ab-96aaba9ce6b1,
,2023-08-17 11:41:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.326,2023-08-17 13:11:58.326,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 12:01:00.000,80d2fa9f-3688-4c48-9f3e-61ca81fb8604,
,2023-08-17 12:01:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.326,2023-08-17 13:11:58.326,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 12:19:00.000,bb93370f-fe8c-4cc2-aca0-4fffb253fe02,
,2023-08-17 12:19:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.327,2023-08-17 13:11:58.327,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 12:20:00.000,51dde313-104e-495e-9707-110fae8391ad,
,2023-08-17 12:20:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.327,2023-08-17 13:11:58.327,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 12:34:00.000,da34d80c-fadf-4f3d-8040-cb29f334610d,
,2023-08-17 12:34:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.327,2023-08-17 13:11:58.327,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 12:35:00.000,3a02144e-a8be-4261-83bf-a4ad7c69bfb6,
,2023-08-17 12:35:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.327,2023-08-17 13:11:58.327,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 12:36:00.000,9c47d5d7-71ca-4322-99ef-404e55533343,
,2023-08-17 12:36:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.327,2023-08-17 13:11:58.327,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 12:37:00.000,cb2f4335-bb77-438a-a108-66041f623439,
,2023-08-17 12:37:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.327,2023-08-17 13:11:58.327,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 12:50:00.000,f4511af8-13a9-4b42-b304-be5cab746287,
,2023-08-17 12:50:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.328,2023-08-17 13:11:58.328,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 13:04:00.000,88e1e5d3-c702-4b90-a463-fe210c7142ab,
,2023-08-17 13:04:00.000,accb7a78-4d59-4138-a8d1-0ebcac338e32,,,2023-08-17 13:11:58.328,2023-08-17 13:11:58.328,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-17 13:08:00.000,e46afad6-8265-40f8-bc7e-976f7deb5426,
,2023-08-19 05:16:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 05:38:00.000,5d9f0fd4-e3a2-45ce-84f0-02dd597453d4,
,2023-08-19 05:38:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:06:00.000,9784d0f7-5ce3-41f1-9351-504d082b853d,
,2023-08-19 06:06:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:08:00.000,f2f0ddf6-497f-45df-9637-0312695145a7,
,2023-08-19 06:08:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:15:00.000,78b57a0d-6a79-46ef-9b96-8fd162ea6e3c,
,2023-08-19 06:15:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:29:00.000,f500045c-a8fb-4608-86c7-d2776fd48765,
,2023-08-19 06:29:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:36:00.000,199171a1-b2ca-4362-ab4a-87b388ab70c5,
,2023-08-19 06:36:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:42:00.000,f225b79e-0578-461d-8e60-1884a2b9fba4,
,2023-08-19 06:42:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:53:00.000,512b699f-5bf3-479e-bef0-b95ede1dd6a1,
,2023-08-19 06:53:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:58:00.000,e7011686-d2ca-4ac6-a573-e4e1dee4ef67,
,2023-08-19 06:58:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 06:59:00.000,41f4d2e1-1188-493f-af9d-d813b38ac3a4,
,2023-08-19 06:59:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.993,2023-08-19 13:08:58.993,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 07:12:00.000,1505205a-71a4-4c1f-a4a9-82f4b4f97bc4,
,2023-08-19 07:12:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.994,2023-08-19 13:08:58.994,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 07:23:00.000,3345cd4e-a7df-4b7a-aae3-84933378cb8a,
,2023-08-19 07:23:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.994,2023-08-19 13:08:58.994,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 07:24:00.000,71c13239-713c-40eb-abb7-a1765febb86e,
,2023-08-19 07:24:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.994,2023-08-19 13:08:58.994,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 07:40:00.000,837e4351-12de-46c0-a5fc-e8852e194e8d,
,2023-08-19 07:40:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.994,2023-08-19 13:08:58.994,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 07:42:00.000,6ace6ec1-6489-480c-b263-9b1992832db7,
,2023-08-19 07:42:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.994,2023-08-19 13:08:58.994,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 07:55:00.000,c3315458-c9dc-4291-8679-a7292cdda243,
,2023-08-19 07:55:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 07:57:00.000,5ac7b13b-548c-4423-9f44-d2e5b3adc1dc,
,2023-08-19 07:57:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 08:12:00.000,fa287845-4d20-42c3-a95c-5c447c3f5654,
,2023-08-19 08:12:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 08:16:00.000,b44031a1-0fba-4f30-8dce-7624ba639e54,
,2023-08-19 08:16:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 08:36:00.000,33fb5417-ee4f-428a-b503-03984f9e43d2,
,2023-08-19 08:36:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 08:38:00.000,bf84891b-ec4d-4ccc-9bc1-18c3c4b351b4,
,2023-08-19 08:38:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 08:47:00.000,4527e7e5-d4ca-44d0-b41f-dbc18d4dd8f6,
,2023-08-19 08:47:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 08:51:00.000,46257000-3d0e-4873-bc9d-ea26bdfe1caa,
,2023-08-19 08:51:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 08:53:00.000,88438a58-8c1b-4d48-b6b7-5e02770b700a,
,2023-08-19 08:53:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 08:58:00.000,1352ef1b-0188-4918-a0d3-4b5cf5ff3ea0,
,2023-08-19 08:58:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 09:15:00.000,16f70278-aa83-4b59-a793-46a231f72982,
,2023-08-19 09:15:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 09:16:00.000,7d874713-7bb3-4ae1-a95d-f3855592a55e,
,2023-08-19 09:16:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.995,2023-08-19 13:08:58.995,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 09:19:00.000,0ce71e47-c72e-4c42-8d74-8c524621c047,
,2023-08-19 09:19:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 09:23:00.000,a8cb7ff7-0f6b-41a7-8d2f-33a8cf116c50,
,2023-08-19 09:23:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 09:25:00.000,00f084c0-5849-4815-887c-7b61fbc3c3b9,
,2023-08-19 09:25:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 09:31:00.000,7b5fd5c8-dee6-438f-a53c-179831367a6b,
,2023-08-19 09:31:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 09:32:00.000,58aa5b23-39e3-4ef2-acfb-a863214b5d5d,
,2023-08-19 09:32:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:08:00.000,02ed1946-12dd-4680-8f02-1037ff8cd39f,
,2023-08-19 10:08:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40003,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:21:00.000,98b247af-f35f-419b-bfda-fc0f074048f7,
,2023-08-19 10:21:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:24:00.000,4f29c4e2-ea26-4c86-b840-069ac5ecc392,
,2023-08-19 10:24:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:33:00.000,0d8f304d-751d-40e0-8462-4a3c58f738e6,
,2023-08-19 10:33:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:35:00.000,4c0e57bd-d4b1-4119-bbae-7f536043722b,
,2023-08-19 10:35:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:37:00.000,a3c30430-5dac-4e0a-8685-74cbdc605995,
,2023-08-19 10:37:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:39:00.000,0bdd2b5d-9960-41a7-832e-220d6bbe6c1a,
,2023-08-19 10:39:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:43:00.000,967b6160-7cc2-499d-ace8-19028116374d,
,2023-08-19 10:43:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.996,2023-08-19 13:08:58.996,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:44:00.000,e6e79e7c-9006-4c02-af34-18a5bd527b69,
,2023-08-19 10:44:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 10:45:00.000,02bdce72-0486-4722-8fee-1ed5e836b365,
,2023-08-19 10:45:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40004,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:18:00.000,e88f20d9-7614-44e8-ad2b-6730d93ec27f,
,2023-08-19 11:18:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:20:00.000,112c7be7-fb15-4680-bd07-8c4f50ad97a5,
,2023-08-19 11:20:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:21:00.000,c9445dfb-ea89-493a-8167-22bb84eae18d,
,2023-08-19 11:21:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:26:00.000,5a9fc089-6dc6-44de-836d-94ba6fee1ff5,
,2023-08-19 11:26:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:27:00.000,262a4c51-cd8d-4411-b80f-11b38e2b9703,
,2023-08-19 11:27:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:44:00.000,6c5149d1-673d-4a21-8c0c-55af61150baa,
,2023-08-19 11:44:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:45:00.000,9e5c7907-972b-4298-b3fd-d5b76ea60b16,
,2023-08-19 11:45:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40002,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:54:00.000,080bf69b-49ac-4587-b26f-27ef9e0b1cab,
,2023-08-19 11:54:00.000,7c49f8ee-b77b-487c-9269-3e9161f5d87c,,,2023-08-19 13:08:58.997,2023-08-19 13:08:58.997,40001,UTC-0400,KKMhhPrdKR,com.sec.android.app.shealth,2023-08-19 11:55:00.000,cf8ac38b-df3c-420a-8aa8-73d26f0114c0,
